localidad,fecha,casos,hospitalizados,uci,fallecidos
País Vasco,2020-07-02,17,0,0,0
Castilla La Mancha,2020-07-02,20,3,0,0
C. Valenciana,2020-07-02,24,2,0,0
Cataluña,2020-07-02,260,4,0,1
Baleares,2020-07-02,3,0,0,0
Aragón,2020-07-02,32,4,2,0
España,2020-07-02,463,23,2,1
Madrid,2020-07-02,59,5,0,0
Murcia,2020-07-02,6,0,0,0
Extremadura,2020-07-02,7,0,0,0
Extremadura,2020-07-03,12,0,0,0
Castilla y León,2020-07-03,13,3,0,1
Castilla La Mancha,2020-07-03,19,4,0,0
País Vasco,2020-07-03,20,2,0,0
C. Valenciana,2020-07-03,22,2,0,0
Andalucía,2020-07-03,24,3,0,0
Cantabria,2020-07-03,3,0,0,0
Cataluña,2020-07-03,309,9,1,1
Navarra,2020-07-03,3,1,0,0
Murcia,2020-07-03,3,1,1,0
Canarias,2020-07-03,3,2,0,0
Galicia,2020-07-03,32,0,0,0
Aragón,2020-07-03,37,3,0,3
Baleares,2020-07-03,4,0,0,0
España,2020-07-03,570,38,2,5
Madrid,2020-07-03,66,8,0,0
La Rioja,2020-07-04,0,0,0,1
Castilla La Mancha,2020-07-04,11,3,0,0
Cataluña,2020-07-04,125,8,2,2
Canarias,2020-07-04,1,4,1,0
País Vasco,2020-07-04,17,1,0,0
Andalucía,2020-07-04,18,4,0,0
Madrid,2020-07-04,18,5,0,1
Navarra,2020-07-04,2,1,0,0
España,2020-07-04,271,31,3,6
Galicia,2020-07-04,27,2,0,0
Aragón,2020-07-04,28,2,0,0
Murcia,2020-07-04,3,0,0,0
Extremadura,2020-07-04,4,0,0,0
Baleares,2020-07-04,4,0,0,1
C. Valenciana,2020-07-04,5,0,0,0
Castilla y León,2020-07-04,8,1,0,1
Cantabria,2020-07-05,1,0,0,0
Extremadura,2020-07-05,1,0,0,0
Cataluña,2020-07-05,103,6,1,0
Aragón,2020-07-05,12,1,0,0
País Vasco,2020-07-05,12,2,0,0
Andalucía,2020-07-05,12,3,1,0
Madrid,2020-07-05,18,4,0,0
Murcia,2020-07-05,2,0,0,0
España,2020-07-05,202,22,3,0
Galicia,2020-07-05,23,1,0,0
Navarra,2020-07-05,4,0,0,0
Castilla La Mancha,2020-07-05,5,3,0,0
C. Valenciana,2020-07-05,9,2,1,0
Baleares,2020-07-06,1,0,0,0
Canarias,2020-07-06,1,0,0,0
Extremadura,2020-07-06,1,0,0,0
Andalucía,2020-07-06,12,4,0,1
Cataluña,2020-07-06,157,14,2,0
Castilla La Mancha,2020-07-06,16,3,0,0
C. Valenciana,2020-07-06,18,5,0,0
País Vasco,2020-07-06,26,1,0,0
Aragón,2020-07-06,28,3,0,2
Murcia,2020-07-06,3,1,0,0
Navarra,2020-07-06,3,1,0,0
España,2020-07-06,314,39,2,4
Madrid,2020-07-06,34,5,0,0
Galicia,2020-07-06,6,1,0,0
Castilla y León,2020-07-06,8,1,0,1
Asturias,2020-07-07,1,0,0,0
La Rioja,2020-07-07,1,0,0,0
Extremadura,2020-07-07,10,1,0,0
Castilla y León,2020-07-07,10,1,1,1
Castilla La Mancha,2020-07-07,19,0,0,0
C. Valenciana,2020-07-07,23,3,0,0
Baleares,2020-07-07,3,1,0,0
Galicia,2020-07-07,34,1,0,0
Andalucía,2020-07-07,37,3,1,1
Cataluña,2020-07-07,375,19,1,1
País Vasco,2020-07-07,38,1,0,0
Navarra,2020-07-07,5,1,0,0
Aragón,2020-07-07,56,5,0,0
Madrid,2020-07-07,67,4,0,1
España,2020-07-07,687,42,4,4
Murcia,2020-07-07,8,2,1,0
Cantabria,2020-07-08,1,0,0,0
La Rioja,2020-07-08,1,0,0,0
Castilla y León,2020-07-08,10,0,0,1
Murcia,2020-07-08,11,0,0,0
Castilla La Mancha,2020-07-08,14,4,1,0
C. Valenciana,2020-07-08,20,0,0,0
Galicia,2020-07-08,27,1,1,0
Navarra,2020-07-08,4,1,0,0
País Vasco,2020-07-08,42,0,0,0
Cataluña,2020-07-08,420,9,1,0
Madrid,2020-07-08,49,5,0,0
Baleares,2020-07-08,5,0,0,0
Aragón,2020-07-08,54,3,0,1
Andalucía,2020-07-08,54,5,0,2
Extremadura,2020-07-08,6,0,0,0
Canarias,2020-07-08,6,1,0,0
España,2020-07-08,724,29,3,4
La Rioja,2020-07-09,1,0,0,0
Asturias,2020-07-09,1,1,0,0
Baleares,2020-07-09,2,0,0,0
Castilla La Mancha,2020-07-09,22,5,0,0
Extremadura,2020-07-09,26,0,0,0
Navarra,2020-07-09,26,2,0,0
C. Valenciana,2020-07-09,27,1,0,0
País Vasco,2020-07-09,30,2,1,0
Galicia,2020-07-09,33,1,1,0
Andalucía,2020-07-09,42,4,0,0
Madrid,2020-07-09,43,3,0,1
Cataluña,2020-07-09,491,14,1,1
Murcia,2020-07-09,5,0,0,0
Canarias,2020-07-09,5,2,0,0
Aragón,2020-07-09,64,3,0,0
España,2020-07-09,827,40,3,2
Castilla y León,2020-07-09,9,2,0,0
Cantabria,2020-07-10,1,0,0,0
Baleares,2020-07-10,10,0,0,0
España,2020-07-10,1117,43,5,4
La Rioja,2020-07-10,15,0,0,0
Castilla y León,2020-07-10,16,3,0,1
Castilla La Mancha,2020-07-10,20,5,0,2
Canarias,2020-07-10,2,2,1,0
C. Valenciana,2020-07-10,22,7,1,0
Navarra,2020-07-10,28,0,0,0
País Vasco,2020-07-10,38,1,0,0
Extremadura,2020-07-10,47,0,0,0
Andalucía,2020-07-10,51,2,0,0
Aragón,2020-07-10,64,5,2,0
Madrid,2020-07-10,69,3,0,0
Cataluña,2020-07-10,718,13,1,1
Galicia,2020-07-10,7,2,0,0
Murcia,2020-07-10,9,0,0,0
Cantabria,2020-07-11,1,0,0,0
Castilla La Mancha,2020-07-11,11,4,0,0
Aragón,2020-07-11,116,3,1,0
Canarias,2020-07-11,1,2,0,0
Castilla y León,2020-07-11,13,1,0,1
Murcia,2020-07-11,19,1,0,0
Madrid,2020-07-11,20,3,0,0
Extremadura,2020-07-11,22,2,0,0
Cataluña,2020-07-11,252,11,0,2
C. Valenciana,2020-07-11,25,3,1,0
La Rioja,2020-07-11,3,0,0,0
Navarra,2020-07-11,35,0,0,0
Baleares,2020-07-11,4,0,0,1
País Vasco,2020-07-11,40,2,0,0
Andalucía,2020-07-11,43,3,1,0
España,2020-07-11,613,36,3,4
Galicia,2020-07-11,8,1,0,0
Navarra,2020-07-12,10,0,0,0
Canarias,2020-07-12,1,1,1,0
Madrid,2020-07-12,12,4,0,0
Extremadura,2020-07-12,14,0,1,0
C. Valenciana,2020-07-12,14,4,0,0
Andalucía,2020-07-12,20,2,0,0
Cataluña,2020-07-12,208,7,1,1
País Vasco,2020-07-12,26,1,0,1
La Rioja,2020-07-12,3,1,0,0
Aragón,2020-07-12,35,6,0,0
España,2020-07-12,380,32,3,3
Cantabria,2020-07-12,4,1,0,0
Baleares,2020-07-12,5,0,0,0
Galicia,2020-07-12,6,1,0,0
Castilla La Mancha,2020-07-12,6,1,0,1
Castilla y León,2020-07-12,7,2,0,0
Murcia,2020-07-12,9,1,0,0
Melilla,2020-07-13,0,1,0,0
Extremadura,2020-07-13,10,1,0,0
Baleares,2020-07-13,1,1,0,0
Navarra,2020-07-13,15,0,0,0
C. Valenciana,2020-07-13,15,1,0,0
Castilla La Mancha,2020-07-13,17,6,0,0
Castilla y León,2020-07-13,18,2,0,0
La Rioja,2020-07-13,2,1,0,0
Andalucía,2020-07-13,30,5,1,0
País Vasco,2020-07-13,38,2,0,0
Galicia,2020-07-13,4,0,0,0
Murcia,2020-07-13,4,0,0,0
Asturias,2020-07-13,5,0,0,0
Madrid,2020-07-13,51,4,0,1
Canarias,2020-07-13,5,2,1,0
Cataluña,2020-07-13,534,15,2,0
España,2020-07-13,841,54,5,1
Aragón,2020-07-13,92,13,1,0
Ceuta,2020-07-14,1,0,0,0
Galicia,2020-07-14,10,1,0,0
España,2020-07-14,1239,59,3,2
Navarra,2020-07-14,17,0,0,0
Castilla y León,2020-07-14,17,1,0,0
Aragón,2020-07-14,172,14,0,0
Melilla,2020-07-14,2,0,0,0
C. Valenciana,2020-07-14,26,3,0,0
Castilla La Mancha,2020-07-14,28,6,1,0
Cantabria,2020-07-14,3,0,0,0
La Rioja,2020-07-14,4,0,0,0
Murcia,2020-07-14,4,0,0,0
Baleares,2020-07-14,5,1,0,0
Canarias,2020-07-14,5,2,0,0
Extremadura,2020-07-14,6,0,0,0
País Vasco,2020-07-14,63,3,0,1
Cataluña,2020-07-14,697,13,0,0
Andalucía,2020-07-14,85,6,1,1
Madrid,2020-07-14,94,9,1,0
La Rioja,2020-07-15,1,0,0,0
Extremadura,2020-07-15,10,1,0,0
Galicia,2020-07-15,11,4,0,0
Baleares,2020-07-15,13,1,0,0
Canarias,2020-07-15,13,1,0,0
España,2020-07-15,1533,57,2,5
Castilla y León,2020-07-15,16,0,0,1
Cantabria,2020-07-15,2,2,0,0
Castilla La Mancha,2020-07-15,24,5,0,2
Aragón,2020-07-15,266,10,1,0
Andalucía,2020-07-15,47,0,0,0
Navarra,2020-07-15,49,1,0,1
Murcia,2020-07-15,5,1,0,0
C. Valenciana,2020-07-15,55,5,0,0
País Vasco,2020-07-15,64,2,0,0
Madrid,2020-07-15,75,2,0,1
Cataluña,2020-07-15,882,22,1,0
Melilla,2020-07-16,1,0,0,0
Cantabria,2020-07-16,1,1,0,0
Baleares,2020-07-16,13,1,0,0
Castilla La Mancha,2020-07-16,14,2,0,0
Galicia,2020-07-16,15,1,0,0
España,2020-07-16,1592,60,2,1
Murcia,2020-07-16,19,4,1,0
La Rioja,2020-07-16,2,0,0,0
Castilla y León,2020-07-16,21,3,0,0
Aragón,2020-07-16,253,16,1,0
Extremadura,2020-07-16,26,1,0,0
Canarias,2020-07-16,3,1,0,0
Navarra,2020-07-16,54,1,0,0
C. Valenciana,2020-07-16,63,4,0,0
Andalucía,2020-07-16,78,4,0,1
País Vasco,2020-07-16,82,1,0,0
Cataluña,2020-07-16,854,16,0,0
Madrid,2020-07-16,93,4,0,0
Asturias,2020-07-17,1,0,0,0
Cataluña,2020-07-17,1077,16,4,1
Andalucía,2020-07-17,114,4,0,0
País Vasco,2020-07-17,130,7,0,0
Castilla y León,2020-07-17,18,0,0,0
Madrid,2020-07-17,190,7,0,0
Cantabria,2020-07-17,2,0,0,0
Castilla La Mancha,2020-07-17,20,4,0,0
España,2020-07-17,2049,74,5,2
Murcia,2020-07-17,23,1,0,0
Aragón,2020-07-17,305,24,1,0
Navarra,2020-07-17,57,1,0,0
Baleares,2020-07-17,6,0,0,1
Extremadura,2020-07-17,7,0,0,0
C. Valenciana,2020-07-17,74,7,0,0
La Rioja,2020-07-17,8,0,0,0
Galicia,2020-07-17,8,2,0,0
Canarias,2020-07-17,9,1,0,0
Asturias,2020-07-18,1,0,0,0
Andalucía,2020-07-18,104,4,0,0
Castilla La Mancha,2020-07-18,12,0,0,0
Canarias,2020-07-18,12,1,0,0
Murcia,2020-07-18,15,0,0,0
España,2020-07-18,1508,43,2,3
Castilla y León,2020-07-18,15,2,0,0
País Vasco,2020-07-18,229,4,0,1
Aragón,2020-07-18,260,11,1,0
La Rioja,2020-07-18,3,0,0,0
Galicia,2020-07-18,4,0,0,0
Madrid,2020-07-18,47,7,0,0
Baleares,2020-07-18,6,0,0,0
Extremadura,2020-07-18,6,1,0,0
Navarra,2020-07-18,61,1,0,0
Cataluña,2020-07-18,630,10,1,2
Cantabria,2020-07-18,8,0,0,0
C. Valenciana,2020-07-18,95,2,0,0
Asturias,2020-07-19,1,0,0,0
España,2020-07-19,1153,63,3,5
Cantabria,2020-07-19,12,0,0,0
País Vasco,2020-07-19,122,0,0,0
Castilla y León,2020-07-19,13,4,1,1
Madrid,2020-07-19,23,9,0,1
Murcia,2020-07-19,29,2,0,0
Navarra,2020-07-19,30,0,0,0
Aragón,2020-07-19,300,12,1,1
Cataluña,2020-07-19,400,23,1,1
Baleares,2020-07-19,4,1,0,0
Canarias,2020-07-19,47,1,0,0
Extremadura,2020-07-19,6,0,0,0
Galicia,2020-07-19,6,0,0,0
Castilla La Mancha,2020-07-19,6,2,0,0
C. Valenciana,2020-07-19,66,6,0,1
Andalucía,2020-07-19,88,3,0,0
Extremadura,2020-07-20,10,0,0,0
País Vasco,2020-07-20,103,5,1,0
Murcia,2020-07-20,12,1,0,0
Castilla La Mancha,2020-07-20,12,1,2,1
España,2020-07-20,1567,75,7,6
Aragón,2020-07-20,199,20,0,1
Asturias,2020-07-20,2,0,0,0
Cantabria,2020-07-20,2,1,0,0
Canarias,2020-07-20,2,3,0,0
Castilla y León,2020-07-20,35,7,1,0
C. Valenciana,2020-07-20,58,9,0,0
La Rioja,2020-07-20,6,0,0,0
Baleares,2020-07-20,6,1,0,0
Madrid,2020-07-20,82,3,1,1
Navarra,2020-07-20,84,1,0,0
Cataluña,2020-07-20,847,14,1,3
Galicia,2020-07-20,9,0,0,0
Andalucía,2020-07-20,98,9,1,0
Cantabria,2020-07-21,1,0,1,0
Canarias,2020-07-21,11,0,0,0
C. Valenciana,2020-07-21,111,6,1,0
Asturias,2020-07-21,1,2,0,0
Cataluña,2020-07-21,1234,17,0,5
Navarra,2020-07-21,126,1,0,0
País Vasco,2020-07-21,136,4,0,0
Extremadura,2020-07-21,17,1,1,0
Galicia,2020-07-21,17,2,1,0
Madrid,2020-07-21,182,5,0,1
Castilla y León,2020-07-21,19,5,0,0
Castilla La Mancha,2020-07-21,23,1,0,0
España,2020-07-21,2317,70,5,7
La Rioja,2020-07-21,26,0,0,0
Murcia,2020-07-21,31,0,0,0
Aragón,2020-07-21,320,20,1,1
Andalucía,2020-07-21,56,5,0,0
Baleares,2020-07-21,6,1,0,0
Galicia,2020-07-22,11,3,0,0
C. Valenciana,2020-07-22,113,11,0,0
Cataluña,2020-07-22,1155,18,4,2
La Rioja,2020-07-22,12,1,0,0
País Vasco,2020-07-22,150,12,0,0
Madrid,2020-07-22,170,11,0,1
Castilla y León,2020-07-22,18,2,1,0
España,2020-07-22,2325,100,8,3
Castilla La Mancha,2020-07-22,34,0,0,0
Asturias,2020-07-22,4,0,0,0
Baleares,2020-07-22,4,1,0,0
Cantabria,2020-07-22,4,1,0,0
Aragón,2020-07-22,419,28,2,0
Extremadura,2020-07-22,6,1,0,0
Canarias,2020-07-22,6,1,1,0
Navarra,2020-07-22,66,4,0,0
Murcia,2020-07-22,72,0,0,0
Andalucía,2020-07-22,81,6,0,0
Andalucía,2020-07-23,109,8,0,0
Cataluña,2020-07-23,1140,24,1,2
C. Valenciana,2020-07-23,127,6,0,0
País Vasco,2020-07-23,133,2,0,0
Asturias,2020-07-23,2,0,0,0
La Rioja,2020-07-23,2,0,0,0
Madrid,2020-07-23,207,7,0,0
Galicia,2020-07-23,21,4,0,0
Castilla La Mancha,2020-07-23,23,2,0,0
España,2020-07-23,2343,91,2,3
Baleares,2020-07-23,26,1,0,0
Aragón,2020-07-23,320,25,1,1
Castilla y León,2020-07-23,46,4,0,0
Extremadura,2020-07-23,5,1,0,0
Murcia,2020-07-23,71,2,0,0
Canarias,2020-07-23,8,2,0,0
Cantabria,2020-07-23,9,0,0,0
Navarra,2020-07-23,94,3,0,0
Asturias,2020-07-24,1,0,0,0
Extremadura,2020-07-24,10,3,0,0
Canarias,2020-07-24,11,1,0,0
Cataluña,2020-07-24,1165,15,1,3
La Rioja,2020-07-24,13,0,0,0
Andalucía,2020-07-24,133,6,0,2
País Vasco,2020-07-24,135,6,2,0
C. Valenciana,2020-07-24,159,4,0,0
España,2020-07-24,2818,83,6,7
Galicia,2020-07-24,29,1,1,0
Castilla y León,2020-07-24,30,0,0,1
Baleares,2020-07-24,32,2,0,0
Castilla La Mancha,2020-07-24,33,1,1,0
Madrid,2020-07-24,436,8,0,1
Aragón,2020-07-24,495,32,1,0
Cantabria,2020-07-24,6,0,0,0
Navarra,2020-07-24,63,1,0,0
Murcia,2020-07-24,67,3,0,0
Andalucía,2020-07-25,101,8,1,1
Extremadura,2020-07-25,1,1,0,0
C. Valenciana,2020-07-25,155,10,1,0
